ID,name,SMILES,mz_ratio,exp_ccs,Formula,Adduct
LIPMETLIN00256,D-threo-PPMP,CCCCCCCCCCCCCCCC(N[C@@H]([C@@H](C1=CC=CC=C1)O)CN2CCOCC2)=O,473.374847,234.6333333,C29H50N2O3,[M-H]-
LIPMETLIN00257,18:1 Lyso PE,[H][C@@](COC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(O)(OCCN)=O)O,478.2938976,215.8333333,C23H46NO7P,[M-H]-
LIPMETLIN00258,2-18:1 Lyso PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO)=O,478.2938976,215.7666667,C23H46NO7P,[M-H]-
LIPMETLIN00260,10:0 PA,[H][C@@](COP(O)(O)=O)(OC(CCCCCCCCC)=O)COC(CCCCCCCCC)=O,479.277914,217.7333333,C23H45O8P,[M-H]-
LIPMETLIN00263,18:0 Lyso PE,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)O,480.3095468,218.7,C23H48NO7P,[M-H]-
LIPMETLIN00265,C16 Ceramide (d14:1/16:0),[H][C@](NC(CCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])/C=C/CCCCCCCCC,480.4421944,244.3,C30H59NO3,[M-H]-
LIPMETLIN00266,25-hydroxycholesterol-3-sulfate,[H][C@@]12[C@]([C@](CC[C@H](OS(=O)(O)=O)C3)(C)C3=CC2)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCCC(C)(O)C,481.2993026,243.2,C27H46O5S,[M-H]-
LIPMETLIN00270,Galactosyl(b) Dimethyl Sphingosine (d18:1),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@](N(C)C)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,488.3592576,235.1,C26H51NO7,[M-H]-
LIPMETLIN00277,17:1 Lyso PG,[H][C@@](COP(O)(OCC(O)CO)=O)(O)COC(CCCCCCCC/C=C\CCCCCC)=O,495.272829,219.3,C23H45O9P,[M-H]-
LIPMETLIN00278,16:0 Lyso PS,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)O,496.2680784,220.4,C22H44NO9P,[M-H]-
LIPMETLIN00281,N-P Tyrosine PA,CCCCCCCCCCCCCCCC(N[C@@](C(O)=O)([H])CC1=CC=C(OP(O)(O)=O)C=C1)=O,498.2625992,221.4333333,C25H42NO7P,[M-H]-
LIPMETLIN00282,"Taurochenodeoxycholic acid, sodium salt",[C@H]12[C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)CC[C@@]1([C@H](CC2)[C@@H](CCC(=O)NCCS(=O)(=O)O)C)C,498.289467,207.4666667,C26H45NO6S,[M-H]-
LIPMETLIN00283,Taurodeoxycholic acid,O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2C(CCC(=O)NCCS(=O)(=O)O)C)C)C,498.289467,206.1,C26H45NO6S,[M-H]-
LIPMETLIN00284,Taurohyodeoxycholic acid,[C@@H]12[C@H](CC[C@]3([C@H]1CC[C@@H]3[C@@H](CCC(=O)NCCS(=O)(=O)O)C)C)[C@@]1([C@H]([C@H](C2)O)C[C@@H](CC1)O)C,498.289467,207.9,C26H45NO6S,[M-H]-
LIPMETLIN00285,Tauroursodeoxycholic acid,C1[C@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H]([C@H](C2)O)[C@H]2[C@](CC1)([C@H](CC2)[C@H](C)CCC(=O)NCCS(=O)(=O)O)C)C)O,498.289467,207.7,C26H45NO6S,[M-H]-
LIPMETLIN00294,Taurodehydrocholic acid,[H][C@@]12[C@]([C@](CCC(C3)=O)(C)[C@]3([H])CC2=O)([H])CC([C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O)=O,508.2374344,214.1333333,C26H39NO7S,[M-H]-
LIPMETLIN00295,17:1 Lyso PS,O[C@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)([H])COC(CCCCCCCC/C=C\CCCCCC)=O,508.2680784,221.6,C23H44NO9P,[M-H]-
LIPMETLIN00298,C14 Ceramide (d18:1/14:0),[C@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)(NC(=O)CCCCCCCCCCCCC)CO,508.4734928,251.5,C32H63NO3,[M-H]-
LIPMETLIN00300,18:1 Lyso PG,[H][C@@](CO)(O)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(O)=O,509.2884782,222.6666667,C24H47O9P,[M-H]-
LIPMETLIN00301,08:0 PS,C(=O)([C@H](COP(=O)(OC[C@@H](COC(=O)CCCCCCC)OC(=O)CCCCCCC)O)N)O,510.2473442,224.9333333,C22H42NO10P,[M-H]-
LIPMETLIN00303,18:0 Lyso PG,[H][C@@](CO)(O)COP(OC[C@]([H])(O)COC(CCCCCCCCCCCCCCCCC)=O)(O)=O,511.3041274,225.8666667,C24H49O9P,[M-H]-
LIPMETLIN00305,18:0 Dibromo MG (S-isomer),OC[C@@](O)([H])COC(CCCCCCCC(Br)C(Br)CCCCCCCC)=O,513.12204,217.4333333,C21H40Br2O4,[M-H]-
LIPMETLIN00306,"Tauro-?-muricholic acid, sodium salt",[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,514.284382,209.1,C26H45NO7S,[M-H]-
LIPMETLIN00307,"Tauro-b-muricholic acid, sodium salt",[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@H](O)[C@@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,514.284382,209.2333333,C26H45NO7S,[M-H]-
LIPMETLIN00308,Taurocholic acid,C12[C@H]3[C@@]([C@H](CC3)[C@@H](CCC(=O)NCCS(=O)(=O)O)C)([C@H](C[C@@H]1[C@@]1([C@H](C[C@H]2O)C[C@@H](CC1)O)C)O)C,514.284382,207.2,C26H45NO7S,[M-H]-
LIPMETLIN00309,Tauro-gamma-muricholic acid,[C@@H]12[C@H](CC[C@]3([C@H]1CC[C@@H]3[C@@H](CCC(=O)NCCS(=O)(=O)O)C)C)[C@@]1([C@H]([C@H]([C@H]2O)O)C[C@@H](CC1)O)C,514.284382,209.1,C26H45NO7S,[M-H]-
LIPMETLIN00310,Tauro-omega-muricholic acid,[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,514.284382,209.9,C26H45NO7S,[M-H]-
LIPMETLIN00311,RBM14C16,OC[C@H](NC(CCCCCCCCCCCCCCC)=O)[C@H](O)CCOC1=CC=C(C=CC(O2)=O)C2=C1,516.3330442,242.5666667,C30H47NO6,[M-H]-
LIPMETLIN00316,18:1 Lyso PS,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)O,522.2837276,225.3666667,C24H46NO9P,[M-H]-
LIPMETLIN00323,18:0 Lyso PS,[H][C@@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)(O)COC(CCCCCCCCCCCCCCCCC)=O,524.2993768,228.6666667,C24H48NO9P,[M-H]-
LIPMETLIN00326,12:0 PA,[H][C@@](COP(O)(O)=O)(OC(CCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,535.3405108,231.2333333,C27H53O8P,[M-H]-
LIPMETLIN00331,C16 Ceramide (d18:1/16:0),[H][C@](NC(CCCCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])/C=C/CCCCCCCCCCC,536.5047912,258.4333333,C34H67NO3,[M-H]-
LIPMETLIN00332,"12:0 N-Biotinyl fatty acid, NHS",[H][C@@]1(CCCCC(NCCCCCCCCCCCC(ON2C(CCC2=O)=O)=O)=O)SC[C@@]3([H])[C@]1([H])NC(N3)=O,537.2752152,232.2666667,C26H42N4O6S,[M-H]-
LIPMETLIN00333,12-PAHSA,OC(CCCCCCCCCCC(OC(CCCCCCCCCCCCCCC)=O)CCCCCC)=O,537.4888076,240.6333333,C34H66O4,[M-H]-
LIPMETLIN00335,5-PAHSA,CCCCCCCCCCCCCC(OC(CCCCCCCCCCCCCCC)=O)CCCC(O)=O,537.4888076,241.2,C34H66O4,[M-H]-
LIPMETLIN00336,9-PAHSA,OC(CCCCCCCC(CCCCCCCCC)OC(CCCCCCCCCCCCCCC)=O)=O,537.4888076,241.1,C34H66O4,[M-H]-
LIPMETLIN00338,Sphingosyl PI (d18:1),C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)[NH3+])OP(=O)([O-])O[C@H]1C(C(C([C@H](C1O)O)O)O)O,540.2942918,229.8,C24H48NO10P,[M-H]-
LIPMETLIN00340,"C12 ceramide-1,3-cyclic-phosphate (d18:1/12:0)",CCCCCCCCCCCCC/C=C/[C@@H](O1)[C@@H](NC(CCCCCCCCCCC)=O)COP1(O)=O,542.3979628,236.8,C30H58NO5P,[M-H]-
LIPMETLIN00351,16:0(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@H](O)CCCCCCCCCCCCCC)=O)CO,552.4997062,260.4666667,C34H67NO4,[M-H]-
LIPMETLIN00352,16:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@H](CCCCCCCCCCCCCC)O)O,552.4997062,252.8333333,C34H67NO4,[M-H]-
LIPMETLIN00353,10:0 PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCCCC)=O)COC(CCCCCCCCC)=O,553.3146916,234.9666667,C26H51O10P,[M-H]-
LIPMETLIN00354,12-PAHSA (C13 labeled),OC(=O)CCCCCCCCCCC(CCCCCC)O[13C](=O)[13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13CH3],553.542724,241.47,C1813C16H66O4,[M-H]-
LIPMETLIN00355,N-16:0 Phytosphingosine,OC[C@@](NC(CCCCCCCCCCCCCCC)=O)([H])[C@@](O)([H])[C@H](O)CCCCCCCCCCCCCC,554.5153554,262.1333333,C34H69NO4,[M-H]-
LIPMETLIN00356,C12 Ceramide-1-Phosphate (d18:1/12:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCC)=O)COP(O)(O)=O,560.408527,239.7666667,C30H60NO6P,[M-H]-
LIPMETLIN00358,C18:1 Ceramide (d18:1/18:1(9Z)),CCCCCCCC/C=C\CCCCCCCC(N[C@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)CO)=O,562.5204404,262.42,C36H69NO3,[M-H]-
LIPMETLIN00364,10:0 PS,C(=O)([C@H](COP(=O)(OC[C@@H](COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC)O)N)O,566.309941,238.13,C26H50NO10P,[M-H]-
LIPMETLIN00366,17:0(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@@H](CCCCCCCCCCCCCCC)O)O,566.5153554,264.03,C35H69NO4,[M-H]-
LIPMETLIN00367,17:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@@H](O)CCCCCCCCCCCCCCC)=O)CO,566.5153554,264.1666667,C35H69NO4,[M-H]-
LIPMETLIN00369,16:0 Lyso PI,C([C@H](COP(=O)(O)O[C@H]1C(C(C([C@H](C1O)O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC,571.2888724,233.9666667,C25H49O12P,[M-H]-
LIPMETLIN00373,12:0 PE,O=C(CCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCC)=O,578.3827078,240.3,C29H58NO8P,[M-H]-
LIPMETLIN00376,18:1(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@H](O)CCCCCC/C=C\CCCCCCCC)=O)CO,578.5153554,264.0666667,C36H69NO4,[M-H]-
LIPMETLIN00377,18:1(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@@H](O)CCCCCC/C=C\CCCCCCCC)=O)CO,578.5153554,265.1333333,C36H69NO4,[M-H]-
LIPMETLIN00380,18:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@H](CCCCCCCCCCCCCCCC)O)O,580.5310046,267.0666667,C36H71NO4,[M-H]-
LIPMETLIN00382,17:1 Lyso PI,O=C(CCCCCCCC/C=C\CCCCCC)OC[C@@]([H])(O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,583.2888724,235.1333333,C26H49O12P,[M-H]-
LIPMETLIN00383,08:0 PI,[H][C@@](COP(O)(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)=O)(OC(CCCCCCC)=O)COC(CCCCCCC)=O,585.2681382,238.3333333,C25H47O13P,[M-H]-
LIPMETLIN00384,C8 Galactosyl(a) Ceramide (d18:1/8:0),[H][C@]([C@@]([H])(/C=C/CCCCCCCCCCCCC)O)(NC(CCCCCCC)=O)CO[C@@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,586.4324186,257,C32H61NO8,[M-H]-
LIPMETLIN00385,C8 Galactosyl(b) Ceramide (d18:1/8:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,586.4324186,256.6,C32H61NO8,[M-H]-
LIPMETLIN00386,C8 Glucosyl(b) Ceramide (d18:1/8:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,586.4324186,257.2333333,C32H61NO8,[M-H]-
LIPMETLIN00388,C12 Sphingosyl PE (d17:1/12:0),C([C@@H]([C@@H](/C=C/CCCCCCCCCCCC)O)NC(=O)CCCCCCCCCCC)OP(=O)([O-])OCC[NH3+],589.4350748,245.4333333,C31H63N2O6P,[M-H]-
LIPMETLIN00390,14:0 PA,O=C(CCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCCCCCCCCCCCC)=O,591.4031076,244.23,C31H61O8P,[M-H]-
LIPMETLIN00396,16:0-succinoyl PC,P(=O)([O-])(OCC[N+](C)(C)C)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC(=O)O,594.3412394,241.8,C28H54NO10P,[M-H]-
LIPMETLIN00398,18:1 Lyso PI,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@@]([H])(O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,597.3045216,238.0333333,C27H51O12P,[M-H]-
LIPMETLIN00399,"C16 ceramide-1,3-cyclic-phosphate (d18:1/16:0)",CCCCCCCCCCCCC/C=C/[C@@H](O1)[C@@H](NC(CCCCCCCCCCCCCCC)=O)COP1(O)=O,598.4605596,249.7,C34H66NO5P,[M-H]-
LIPMETLIN00400,18:0 Lyso PI,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,599.3201708,241.6333333,C27H53O12P,[M-H]-
LIPMETLIN00401,C6(6-azido) GalCer,[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCN=[N+]=[N-])=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,599.4025176,256.7,C30H56N4O8,[M-H]-
LIPMETLIN00402,C6(6-azido) GluCer,[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCN=[N+]=[N-])=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,599.4025176,257,C30H56N4O8,[M-H]-
LIPMETLIN00403,16:0 3-deoxy-C1P,O=C(N[C@@H](COP(O)(O)=O)C/C=C/CCCCCCCCCCCCC)CCCCCCCCCCCCCCC,600.4762088,253,C34H68NO5P,[M-H]-
LIPMETLIN00405,20:0(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@H](O)CCCCCCCCCCCCCCCCCC)=O)CO,608.562303,272.8,C38H75NO4,[M-H]-
LIPMETLIN00406,20:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@H](CCCCCCCCCCCCCCCCCC)O)O,608.562303,272.9666667,C38H75NO4,[M-H]-
LIPMETLIN00407,12:0 PG,O=C(CCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCCCCCC)=O)COP(OC[C@](O)([H])CO)(O)=O,609.3772884,247.5333333,C30H59O10P,[M-H]-
LIPMETLIN00408,C16 Ceramide-1-Phosphate (d18:1/16:0),[H][C@](NC(CCCCCCCCCCCCCCC)=O)(COP(O)(O)=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,616.4711238,259.7,C34H68NO6P,[M-H]-
LIPMETLIN00410,C16 Dihydroceramide-1-Phosphate (d18:0/16:0),C([C@@H]([C@@H](CCCCCCCCCCCCCCC)O)NC(=O)CCCCCCCCCCCCCCC)OP(=O)(O)O,618.486773,256.6666667,C34H70NO6P,[M-H]-
LIPMETLIN00412,20:4 Lyso PI,[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)(O)COP(=O)(O[C@H]1C(C(C([C@H](C1O)O)O)O)O)O,619.2888724,240.7333333,C29H49O12P,[M-H]-
LIPMETLIN00416,12:0 PS,C([C@H](COP(=O)(O)OC[C@H]([NH3+])C(=O)[O-])OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,622.3725378,250.8333333,C30H58NO10P,[M-H]-
LIPMETLIN00417,Lactosyl(beta) Sphingosine (d18:1),C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)N)O[C@@H]1O[C@@H]([C@H](C(C1O)O)O[C@@H]1O[C@@H]([C@@H](C(C1O)O)O)CO)CO,622.3807802,254.77,C30H57NO12,[M-H]-
LIPMETLIN00423,14:0 PE,[C@H](COC(=O)CCCCCCCCCCCCC)(OC(=O)CCCCCCCCCCCCC)COP(=O)(OCCN)O,634.4453046,252.7,C33H66NO8P,[M-H]-
LIPMETLIN00427,Adamantanyl GlcCer,C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)NC(=O)CC12CC3CC(CC(C3)C2)C1)O[C@@H]1O[C@@H]([C@H](C(C1O)O)O)CO,636.4480678,264.6333333,C36H63NO8,[M-H]-
LIPMETLIN00428,22:0(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@@H](CCCCCCCCCCCCCCCCCCCC)O)O,636.5936014,279.4,C40H79NO4,[M-H]-
LIPMETLIN00429,22:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)[C@H](CCCCCCCCCCCCCCCCCCCC)O)O,636.5936014,279.7,C40H79NO4,[M-H]-
LIPMETLIN00430,14:0 Diether PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OCCCCCCCCCCCCCC)COCCCCCCCCCCCCCC,637.4813536,257.6,C34H71O8P,[M-H]-
LIPMETLIN00432,C18:1 Ceramide-1-Phosphate (d18:1/18:1(9Z)),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCC/C=C\CCCCCCCC)=O)COP(O)(O)=O,642.486773,258.3,C36H70NO6P,[M-H]-
LIPMETLIN00433,C12 Galactosyl(b) Ceramide (d18:1/12:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,642.4950154,271.7,C36H69NO8,[M-H]-
LIPMETLIN00434,C12 Glucosyl(b) Ceramide (d18:1/12:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,642.4950154,271.3666667,C36H69NO8,[M-H]-
LIPMETLIN00440,16:0 PA,[H][C@@](COP(O)(O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,647.4657044,257,C35H69O8P,[M-H]-
LIPMETLIN00453,15:0-18:1 PA,OP(O)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCC)=O)=O,659.4657044,258.0666667,C36H69O8P,[M-H]-
LIPMETLIN00454,16:0 Phosphatidylmethanol,[H][C@@](COP(O)(OC)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,661.4813536,258.4666667,C36H71O8P,[M-H]-
LIPMETLIN00455,15:0 PE,O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCC)=O,662.476603,258.7333333,C35H70NO8P,[M-H]-
LIPMETLIN00456,24:1(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@H](O)CCCCCCCCCCCC/C=C\CCCCCCCC)=O)CO,662.6092506,283.3666667,C42H81NO4,[M-H]-
LIPMETLIN00457,24:1(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@@H](O)CCCCCCCCCCCC/C=C\CCCCCCCC)=O)CO,662.6092506,283.5666667,C42H81NO4,[M-H]-
LIPMETLIN00459,24:0(2R-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@H](O)CCCCCCCCCCCCCCCCCCCCCC)=O)CO,664.6248998,285.4333333,C42H83NO4,[M-H]-
LIPMETLIN00460,24:0(2S-OH) Ceramide,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([C@@H](O)CCCCCCCCCCCCCCCCCCCCCC)=O)CO,664.6248998,285.3666667,C42H83NO4,[M-H]-
LIPMETLIN00461,"14:0 BMP (S,R)",C([C@H](COP(=O)(OC[C@H](COC(=O)CCCCCCCCCCCCC)O)O)O)OC(=O)CCCCCCCCCCCCC,665.4398852,262.43,C34H67O10P,[M-H]-
LIPMETLIN00462,14:0 PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,665.4398852,260.1,C34H67O10P,[M-H]-
LIPMETLIN00464,16:0 DGS,[H][C@@](COC(CCC(O)=O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,667.5154152,264.7,C39H72O8,[M-H]-
LIPMETLIN00466,16:0-18:2 PA,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,671.4657044,259.8666667,C37H69O8P,[M-H]-
LIPMETLIN00469,16:0-18:1 PA,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,673.4813536,261.5333333,C37H71O8P,[M-H]-
LIPMETLIN00471,16:0 Phosphatidylethanol,[H][C@@](COP(O)(OCC)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,675.4970028,262.1666667,C37H73O8P,[M-H]-
LIPMETLIN00473,14:0 PS,O=C(CCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCCCCCCCC)=O,678.4351346,263.4,C34H66NO10P,[M-H]-
LIPMETLIN00474,N-24:0 (2S-OH) Phytosphingosine,O[C@@H]([C@H]([C@H](CO)NC(=O)[C@H](CCCCCCCCCCCCCCCCCCCCCC)O)O)CCCCCCCCCCCCCC,682.635464,289.9,C42H85NO5,[M-H]-
LIPMETLIN00475,N-24:0(2R-OH) Phytosphingosine,O[C@]([H])(CCCCCCCCCCCCCC)[C@](O)([H])[C@@]([H])(NC([C@H](O)CCCCCCCCCCCCCCCCCCCCCC)=O)CO,682.635464,289.7666667,C42H85NO5,[M-H]-
LIPMETLIN00476,16:1 PE,O=C(CCCCCCC/C=C\CCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\CCCCCC)=O,686.476603,261.1666667,C37H70NO8P,[M-H]-
LIPMETLIN00477,16:0-18:1 Diether PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OCCCCCCCC/C=C\CCCCCCCC)COCCCCCCCCCCCCCCCC)=O,688.565019,267.8333333,C39H80NO6P,[M-H]-
LIPMETLIN00478,16:0 Phosphatidylpropanol,[H][C@@](COP(O)(OCCC)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,689.512652,264.6333333,C38H75O8P,[M-H]-
LIPMETLIN00479,14:0-18:0 PE,O=P(O)(OCCN)OC[C@](COC(CCCCCCCCCCCCC)=O)([H])OC(CCCCCCCCCCCCCCCCC)=O,690.5079014,265.1,C37H74NO8P,[M-H]-
LIPMETLIN00480,16:0 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,690.5079014,265,C37H74NO8P,[M-H]-
LIPMETLIN00481,16:0 Ptd Ethylene Glycol,[H][C@@](COP(O)(OCCO)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,691.4919178,266.0666667,C37H73O9P,[M-H]-
LIPMETLIN00482,15:0 PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCC)=O,693.4711836,265.8333333,C36H71O10P,[M-H]-
LIPMETLIN00483,16:0-20:4 PA,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,695.4657044,264.3,C39H69O8P,[M-H]-
LIPMETLIN00484,18:2 PA,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,695.4657044,262.1,C39H69O8P,[M-H]-
LIPMETLIN00486,18:0-18:2 PA,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,699.4970028,266.3,C39H73O8P,[M-H]-
LIPMETLIN00490,C16 Galactosyl (B) Dihydroceramide (d18:0/16:0),[C@H]([C@@H](CCCCCCCCCCCCCCC)O)(NC(=O)CCCCCCCCCCCCCCC)CO[C@@H]1O[C@@H]([C@@H](C(C1O)O)O)CO,700.5732614,287.17,C40H79NO8,[M-H]-
